633237;250305;1;0
831322;881053;1;0
47649166;12699783;1;0
349546;12696108;1;0
929267;12698725;1;0
13218442;1064943;1;0
24120716;3123890;1;0
47634782;17946321;1;0
12516221;75202;1;0
3076644;11650390;1;0
2020360;3881366;1;0
886017;365770;1;0
1053222;387077;1;0
36883767;19197860;1;0
52299773;12693692;1;0
134086;359050;1;0
405064;47767554;1;0
22822904;24611708;1;0
9489691;3336536;1;0
7870607;3367875;1;0
12525546;358445;1;0
10491344;946484;1;0
47395741;12547178;1;0
1209579;258115;1;0
684783;1630826;1;0
72456;12698100;1;0
688801;3312876;1;0
53411336;622483;1;0
1154962;56091155;1;0
3043076;19614870;1;0
3313764;1745432;1;0
602119;12692200;1;0
1209217;335777;1;0
318777;1529041;1;0
1187482;161167;1;0
490732;649442;1;0
23479693;21939468;1;0
47242790;2329426;1;0
1981304;11314;1;0
12980491;4412926;1;0
12698725;17977337;1;0
140935;1507564;1;0
47379293;23371002;1;0
34127996;13220023;1;0
12530866;49642414;1;0
278588;1748201;1;0
18563880;12798762;1;0
1848345;736236;1;0
676309;2127000;1;0
24120716;20522866;1;0
542924;10580484;1;0
3359552;751973;1;0
1442048;2028266;1;0
21962157;12675720;1;0
412265;3315710;1;0
303235;13153978;1;0
270595;7629809;1;0
50876630;20924927;1;0
3846860;1775414;1;0
2182562;1280977;1;0
842517;676549;1;0
529542;47185770;1;0
54740192;46099925;1;0
1180084;6017974;1;0
1096223;1036735;1;0
6836341;47417947;1;0
23520417;24856122;1;0
9074;1802181;1;0
3076234;12691450;1;0
3549160;1037685;1;0
23153860;3381326;1;0
12536342;12697061;1;0
319184;633530;1;0
273826;240279;1;0
479444;1812267;1;0
54544305;5789375;1;0
136408;143212;1;0
455894;764138;1;0
19017008;12868301;1;0
2121426;447156;1;0
13128212;48393275;1;0
264069;672852;1;0
457112;11505949;1;0
3073367;194705;1;0
1796139;1834636;1;0
12716274;21983973;1;0
1137816;1026492;1;0
12530849;12530862;1;0
51915457;52744305;1;0
1053937;22926003;1;0
3315239;704345;1;0
858993;340066;1;0
860916;2225226;1;0
530666;64149;1;0
58457;1044731;1;0
3367261;3376688;1;0
1222072;831958;1;0
525852;4574823;1;0
556748;1096223;1;0
1137816;1156885;1;0
10778671;3073787;1;0
457621;22921936;1;0
744787;2210788;1;0
22824983;3367574;1;0
12998990;12680231;1;0
30163;219003;1;0
1195085;125872;1;0
440105;375319;1;0
1055010;3812674;1;0
2714884;1669173;1;0
47331448;150824;1;0
799266;47685100;1;0
1859064;1691766;1;0
82580;27360837;1;0
14298882;1431091;1;0
56768529;23479696;1;0
3846860;4143036;1;0
587559;454536;1;0
611418;12970732;1;0
577582;509179;1;0
17977544;303235;1;0
1846090;736886;1;1
53427914;10701163;1;1
205010;305100;1;1
12805864;97367;1;1
12462029;52849;1;1
24320965;20420774;1;1
3320750;456580;1;1
1635299;1179227;1;1
3369359;48350293;1;1
1008104;1419266;1;1
4386922;19729522;1;1
5780345;10578352;1;1
35288;343246;1;1
10506413;215132;1;1
419072;783856;1;1
1184798;2061311;1;1
5947988;17907334;1;1
47271855;47682546;1;1
289435;742216;1;1
214620;12557400;1;1
970892;18724137;1;1
4091220;23681582;1;1
13160948;4669947;1;1
47723135;1380011;1;1
10809298;47174550;1;1
12609266;51024972;1;1
297162;224264;1;1
10904550;13071071;1;1
10908012;12535527;1;1
55176097;47294299;1;1
2643952;2563805;1;1
178803;47650075;1;1
855543;491458;1;1
47760096;12934130;1;1
5828922;18153387;1;1
1445438;55726576;1;1
10506413;12692200;1;1
918929;2014455;1;1
1856656;3370617;1;1
12691842;12693600;1;1
47472657;4109535;1;1
7084124;47242790;1;1
1997208;47427348;1;1
215132;901381;1;1
3317216;455894;1;1
48350293;1955975;1;1
1459843;893060;1;1
1483105;1551319;1;1
1664104;1037179;1;1
2005995;1419266;1;1
630734;4451218;1;1
12692240;12698274;1;1
22822904;18193390;1;1
1978440;53572641;1;1
50111072;2873488;1;1
1395189;23426922;1;1
52898167;6017199;1;1
20924940;1791403;1;1
31473;112413;1;1
266758;1219483;1;1
4202376;150726;1;1
18107807;3363169;1;1
749811;202324;1;1
21962157;2201941;1;1
1297783;1167218;1;1
3318417;898479;1;1
1861619;60520;1;1
4202383;12634907;1;1
313635;208546;1;1
54847947;53071292;1;1
662803;358470;1;1
1464358;913451;1;1
23667989;97367;1;1
12500178;12551825;1;1
268153;90087;1;1
47466056;33939657;1;1
22935859;969058;1;1
1379451;53572641;1;1
1060956;180289;1;1
12934130;497278;1;1
90087;638507;1;1
61801;1692018;1;1
264034;1173112;1;1
3973056;2020360;1;1
832586;2028266;1;1
668319;48751871;1;1
1094221;767968;1;1
10904550;12903457;1;1
303235;12698274;1;1
2759444;597782;1;1
2410945;1834636;1;1
47200760;2876656;1;1
736886;1547151;1;1
2350473;1666460;1;1
1585187;510847;1;1
2297661;1384130;1;1
54157500;23422670;1;1
41428;7574760;1;1
1844728;1728795;1;1
16781;1919764;1;1
843504;609644;1;1
13374710;11644416;1;1
3973056;4143036;1;1
57566;50787980;1;1
13157710;12698257;1;1
798528;375989;1;1
12518716;11474619;1;1
12518717;3002163;1;1
17968577;23431322;1;1
4213369;857606;1;1
798528;5606253;1;1
19017008;10631074;1;1
583838;12928029;1;1
1125149;80533;1;1
12535870;12535871;1;1
347606;51626342;1;1
18354048;12535871;1;1
138571;713173;1;1
958;199059;1;1
4091220;19729522;1;1
297162;570941;1;1
12343384;11644416;1;1
24269365;39187;1;1
12903457;50526677;1;1
989880;2448893;1;1
75202;8089820;1;1
62023;636250;1;1
6836778;1332650;1;1
1015802;2482099;1;1
20924927;49642414;1;1
47356447;2275311;1;1
3061429;12640205;1;1
1156885;11644416;1;1
11042008;12544984;1;1
12868294;2438275;1;1
937343;53341492;1;1
10656128;2444451;1;1
1344604;1259954;1;1
1193317;1242467;1;1
10540585;10424039;1;1
2350209;1145435;1;1
143102;18371328;1;1
1098924;12382720;1;1
10493308;115517;1;1
694969;56091155;1;1
1854736;57265213;1;1
372606;1960232;1;1
791612;12692200;1;1
8436605;12970689;1;1
42255785;3402736;1;1
12716274;723430;1;1
1356298;2313409;1;1
10506413;972606;1;1
3567144;3390235;1;1
17897167;335777;1;1
12634907;1384130;1;1
9087768;589471;1;1
7958459;3348448;1;1
11812803;39894560;1;1
815826;739470;1;1
1359627;448323;1;1
633713;901460;1;1
1113031;318777;1;1
1955766;54745133;1;1
13247104;47638000;1;1
52248362;13451323;1;1
2593228;10506979;1;1
2168835;1522013;1;1
18381707;13424568;1;1
3209878;615068;1;1
6827590;879281;1;1
8089820;12698796;1;1
12903457;42196670;1;1
18505273;18082839;1;1
3179421;1519249;1;1
35288;1007280;1;1
54321141;36916571;1;1
557751;214620;1;1
335777;630734;1;1
11476032;12699410;1;1
47508547;1802181;1;1
14300800;2045803;1;1
1753646;864920;1;1
268422;574680;1;1
181077;625296;1;1
64480;233156;1;1
3812674;869153;1;1
17977544;1266534;1;1
47643069;368548;1;1
6523;402729;1;1
3973056;5047229;1;1
18017309;47917093;1;1
12695433;4708177;1;1
2033428;221561;1;1
45620634;36883767;1;1
563443;2263719;1;1
1442048;3335187;1;1
12518717;12692307;1;1
2425929;1775414;1;1
4226817;2210788;1;1
34682;200322;1;1
2014455;1512881;1;1
1593169;457112;1;1
854099;745145;1;1
12627287;12868288;1;1
1187721;10690385;1;1
34491394;47519697;1;1
10497458;221042;1;1
23997381;4164096;1;1
358445;12697641;1;1
824116;312661;1;1
12634907;12516221;1;1
2635305;1685510;1;1
7649061;509373;1;1
1573928;74856;1;1
14298882;11443166;1;1
1442048;1558709;1;1
311800;579602;1;1
13042455;19085898;1;1
714758;199352;1;1
554711;12674817;1;1
60520;1545000;1;1
538228;964299;1;1
284269;445271;1;1
1490204;612335;1;1
44699816;53411336;1;1
19813384;8436605;1;1
2297661;1137816;1;1
580628;54870642;1;1
17968577;13226240;1;1
11314;254604;1;1
1384130;602119;1;1
19325954;649136;1;1
1140718;48350293;1;1
47926759;23555800;1;1
23406507;6017974;1;1
3321523;27896913;1;1
11042008;12518714;1;1
18298133;1284872;1;1
1118584;54088441;1;1
13119584;53706119;1;1
142181;496628;1;1
1415029;42225023;1;1
3321639;446224;1;1
1050791;11193;1;1
11346664;47412786;1;1
295616;227545;1;1
56313;1160425;1;1
72456;12696463;1;1
13311100;44548430;1;1
933292;3368885;1;1
12797494;12692547;1;1
23399744;3347844;1;1
2532663;47643069;1;1
168724;1043576;1;1
1208922;2132771;1;1
18118446;3592665;1;1
47755410;56744516;1;1
398404;55030096;1;1
341065;363082;1;1
10630904;54755790;1;1
53234764;5316644;1;1
19017008;3061429;1;1
428094;343920;1;1
53349664;2126468;1;1
661663;3315336;1;1
51519907;47487994;1;1
13558;1933262;1;1
13042743;44940216;1;1
274245;52812348;1;1
172561;1751838;1;1
52060903;34110377;1;1
1614951;22922740;1;1
4477823;51024972;1;1
821325;695563;1;1
13173748;12698796;1;1
2121426;1759427;1;1
12675720;12693666;1;1
3324211;193158;1;1
13153978;12675720;1;1
21384874;566631;1;1
810078;834228;1;1
138486;1775414;1;1
34501412;937742;1;1
1187721;47173084;1;1
274245;2934643;1;1
2643722;1572713;1;1
51918001;374570;1;1
169308;1886126;1;1
47755419;1028677;1;1
12462029;1951210;1;1
1743389;468336;1;1
13120034;12698796;1;1
45436834;12699783;1;1
3473680;47409;1;1
51113;1267776;1;1
476811;13085545;1;1
2005995;1886126;1;1
828139;70334;1;1
1137816;12551825;1;1
21673971;101828;1;1
717989;383052;1;1
12797492;42314363;1;1
295616;96914;1;1
2623863;23516361;1;1
1601833;514108;1;1
1463279;1171379;1;1
34114958;13237411;1;1
446634;12691842;1;1
270343;984596;1;1
4504142;12642651;1;1
18082847;1284872;1;1
17977269;18298133;1;1
1468680;813879;1;1
19819017;53788815;1;1
357976;261297;1;1
743016;52256842;1;1
3326395;3213305;1;1
6168086;12693445;1;1
22044;10723413;1;1
18232651;1440488;1;1
12610238;833073;1;1
10762306;273078;1;1
2275311;55308744;1;1
3974472;2878288;1;1
13245785;12887503;1;1
2405249;1172337;1;1
12868301;12627081;1;1
47472657;3488591;1;1
3945350;12696463;1;1
2105787;966458;1;1
17990432;17942012;1;1
400706;20353;1;1
2249572;714758;1;1
12693600;12698100;1;1
318777;221042;1;1
4126111;1139685;1;1
122911;259131;1;1
1086717;894379;1;1
3816692;5047229;1;1
2718767;2065598;1;1
1107153;3002163;1;1
25697650;23516361;1;1
3195129;47181347;1;1
1319414;844608;1;1
12518778;212385;1;1
3945350;12727261;1;1
12930687;12695433;1;1
56560711;73659;1;1
1999661;342031;1;1
798528;1015403;1;1
2374730;1467225;1;1
12868294;12697091;1;1
3317384;575422;1;1
809424;56941531;1;1
2028266;3501684;1;1
1445438;1044446;1;1
5017835;9684437;1;1
886017;759754;1;1
1971276;778153;1;1
318320;23942650;1;1
2132587;438855;1;1
10509707;54651114;1;1
981401;326820;1;1
662803;558589;1;1
951346;22920643;1;1
6310554;2297661;1;1
2934643;3102257;1;1
29396;9121409;1;1
34114169;12621689;1;1
306326;1379451;1;1
447501;207419;1;1
11443166;13162539;1;1
12518717;18324737;1;1
18911250;13289046;1;1
23748244;7839977;1;1
47726435;961447;1;1
18001072;1140718;1;1
11556409;3394695;1;1
12545558;46120000;1;1
1493975;638194;1;1
17551;3489783;1;1
51316817;227090;1;1
1080134;1300009;1;1
1966605;41559;1;1
10509707;12245918;1;1
13112363;12797493;1;1
2410945;12634907;1;1
2402354;219003;1;1
5017835;12518717;1;1
2364859;843504;1;1
48029896;47646175;1;1
1216472;2438275;1;1
6829476;3686899;1;1
544841;508702;1;1
3422471;1107153;1;1
23756892;51468749;1;1
12896121;13220023;1;1
374570;503043;1;1
1340012;290728;1;1
2563805;56579430;1;1
1876861;45564;1;1
101828;368548;1;1
52568707;13200556;1;1
3319814;1242664;1;1
28834;629554;1;1
161167;1479252;1;1
406429;987977;1;1
2897022;5047229;1;1
18158240;19729522;1;1
677519;2293052;1;1
13115311;368548;1;1
52061427;12692547;1;1
312402;1272105;1;1
594717;389678;1;1
24269365;1407185;1;1
23686202;47179757;1;1
1706840;48295996;1;1
48240516;56487615;1;1
18381092;7861867;1;1
21179359;24370561;1;1
1264409;1039498;1;1
17977797;12809674;1;1
1372563;647155;1;1
5807808;860916;1;1
722611;649136;1;1
1470672;7041982;1;1
2138065;2303680;1;1
23750450;18193390;1;1
2731687;13236023;1;1
13121243;18118446;1;1
1107153;457112;1;1
6828065;23681139;1;1
2753571;626963;1;1
2046733;56982504;1;1
1623662;233156;1;1
10496647;12795497;1;1
818190;620119;1;1
47473890;3076644;1;1
644548;913451;1;1
17977272;23748244;1;1
190269;336774;1;1
11644416;645498;1;1
411229;60520;1;1
1472624;12773630;1;1
929267;13254138;1;1
39556;41993636;1;1
144999;343064;1;1
14298882;11505949;1;1
13160948;1289419;1;1
1886126;796710;1;1
1271988;124861;1;1
39942;3315828;1;1
54034263;55296181;1;1
12549593;21826190;1;1
11556409;23137;1;1
5947988;13071176;1;1
19874675;19916759;1;1
6036056;10509707;1;1
36883767;13351657;1;1
927999;2897022;1;1
12518714;17977967;1;1
10499927;13324208;1;1
1137816;12693692;1;1
1270333;2063002;1;1
1658973;641172;1;1
18374356;57265569;1;1
572124;2563805;1;1
13283084;55559446;1;1
2118232;254745;1;1
2370595;508702;1;1
50600416;49569323;1;1
23355247;577864;1;1
9187443;3329079;1;1
13162539;17977337;1;1
13375749;53390402;1;1
2234064;9172135;1;1
2042560;877884;1;1
1384130;4574823;1;1
47638000;11245798;1;1
1445033;1749120;1;1
12543068;13359164;1;1
676309;34581;1;1
8436605;257864;1;1
47271855;17977337;1;1
17978374;1303179;1;1
313037;2152538;1;1
3686451;1912369;1;1
5606253;12698275;1;1
790628;2940570;1;1
47628299;10606737;1;1
142142;386032;1;1
34113887;42282338;1;1
13119010;12691842;1;1
1188434;9684437;1;1
642369;1692018;1;1
2234064;23433873;1;1
1854736;5017835;1;1
47171135;42225023;1;1
751973;1021791;1;1
2450989;213912;1;2
1593169;446634;1;2
1743389;18846228;1;2
429266;1438286;1;2
46400503;4202376;1;2
11314;772804;1;2
664887;4172514;1;2
1482784;458273;1;2
6828065;17886298;1;2
13389506;12500178;1;2
1149576;1154962;1;2
1188785;1029431;1;2
514938;18324737;1;2
8875753;12940140;1;2
360712;14271065;1;2
47460429;810902;1;2
1091808;3338939;1;2
35449223;56433504;1;2
3341706;23153860;1;2
11193;796710;1;2
980596;373826;1;2
268422;43161953;1;2
4213369;161167;1;2
434292;2542366;1;2
12463838;12691613;1;2
3417132;2034264;1;2
12518713;12691842;1;2
21954052;12799671;1;2
865221;2152538;1;2
56579430;4582079;1;2
292651;948725;1;2
48066;631064;1;2
1630826;2050915;1;2
52902971;53738850;1;2
10493093;303848;1;2
22018;609644;1;2
18381128;54755790;1;2
2286087;598318;1;2
413702;611418;1;2
2076342;56605558;1;2
1086960;54098590;1;2
5303498;50150430;1;2
46400503;12636241;1;2
12518708;12535870;1;2
9074;1289616;1;2
75202;11644416;1;2
2518506;19230293;1;2
13312991;52076909;1;2
465372;1304353;1;2
1969885;631064;1;2
51302;92659;1;2
846634;1404887;1;2
1055035;47646175;1;2
10630994;3076234;1;2
12658648;80533;1;2
13394520;6670626;1;2
334257;1147688;1;2
1327719;2430464;1;2
13374710;6168086;1;2
1051452;1646425;1;2
4164096;630734;1;2
4202376;3316160;1;2
18440507;18298133;1;2
66567;2429913;1;2
54069212;1265570;1;2
23047110;12697706;1;2
1021791;766066;1;2
1117246;481811;1;2
20456175;19843813;1;2
3718057;50037414;1;2
52299773;901381;1;2
590574;2297661;1;2
5849794;4432538;1;2
10562893;642369;1;2
11323708;23592900;1;2
52698293;534298;1;2
32939;189927;1;2
44548430;119045;1;2
54798526;12535875;1;2
1200530;48756088;1;2
6830086;12613049;1;2
1345987;1561921;1;2
796710;1398527;1;2
12601643;12698275;1;2
12518716;257864;1;2
9187443;374232;1;2
1061436;222068;1;2
2158297;389678;1;2
1266534;12698257;1;2
1371703;44548430;1;2
4810106;75202;1;2
565394;12903457;1;2
6829476;7684672;1;2
12998995;13440200;1;2
13283084;42282338;1;2
2005995;372362;1;2
47658968;349000;1;2
12694157;19257154;1;2
429266;609644;1;2
50939540;2474936;1;2
678970;255633;1;2
1370132;952226;1;2
1317919;1305509;1;2
6310554;12542876;1;2
3367574;12699758;1;2
23356075;12799671;1;2
21352;12700104;1;2
44685;201668;1;2
12868294;1216472;1;2
935687;692778;1;2
23947743;25162627;1;2
3483866;12699410;1;2
19144910;10578821;1;2
1094221;251287;1;2
1315508;54247638;1;2
1610002;3407833;1;2
767315;785007;1;2
38742956;27363501;1;2
760252;54907784;1;2
18045402;17930589;1;2
12520765;251635;1;2
1381520;112413;1;2
426491;240147;1;2
1262904;1142402;1;2
2313409;696849;1;2
66152;987560;1;2
24120716;12782481;1;2
546485;12519758;1;2
20456175;23750450;1;2
18158240;18193390;1;2
18381128;10888113;1;2
5017835;1834636;1;2
11443166;11042008;1;2
205616;47179143;1;2
6824121;973399;1;2
1086960;1751889;1;2
10752887;11443166;1;2
13394350;1951210;1;2
24010220;13305611;1;2
159751;1770040;1;2
12458793;10506413;1;2
2570711;47296491;1;2
1193317;159751;1;2
412265;566838;1;2
12553746;47179757;1;2
23408404;51888363;1;2
23538419;36960854;1;2
1340012;3518739;1;2
7870607;47242790;1;2
1184816;2474208;1;2
465372;1020603;1;2
10888113;240279;1;2
10547011;56557744;1;2
3807622;10690385;1;2
47711233;12773170;1;2
13383868;1171379;1;2
15492;1420096;1;2
4477823;54157500;1;2
1473065;47488695;1;2
13010209;17908921;1;2
42314363;12824158;1;2
6310554;645498;1;2
534040;419121;1;2
1026492;13236023;1;2
3535303;47306189;1;2
23625009;3367574;1;2
24437044;20284542;1;2
2057;1335703;1;2
464300;1143570;1;2
34104858;1233790;1;2
1187482;23304107;1;2
3807622;1646425;1;2
972807;1010378;1;2
1233895;1367947;1;2
5181784;23304107;1;2
12613049;119043;1;2
3315057;17937073;1;2
12627081;1834636;1;2
12228891;10944445;1;2
754056;513390;1;2
12518720;12693600;1;2
47628299;12671326;1;2
804200;621228;1;2
931110;1122091;1;2
1233895;725126;1;2
12677457;7861867;1;2
937815;1399202;1;2
1200530;359865;1;2
1055010;7612631;1;2
12627952;1748118;1;2
19357038;12572788;1;2
569940;2199602;1;2
4350981;496092;1;2
28114994;2180139;1;2
13037308;644697;1;2
3816692;4474575;1;2
7870607;12677457;1;2
8502383;3325206;1;2
845539;11641948;1;2
43434473;13442702;1;2
6871228;12518717;1;2
1107153;2297661;1;2
1917535;739470;1;2
4347093;42282338;1;2
1925409;339857;1;2
18381128;47356447;1;2
23555800;12697706;1;2
404379;1110215;1;2
533926;705239;1;2
668621;1694560;1;2
18154440;12680231;1;2
1640619;9684437;1;2
798584;335777;1;2
61801;521528;1;2
2534727;362358;1;2
12675720;12692240;1;2
240124;1088761;1;2
5920463;7839951;1;2
6350233;611418;1;2
53668743;759284;1;2
12518717;12693692;1;2
28139;23304107;1;2
47200760;18317831;1;2
2643722;17885930;1;2
